shapelet,ig
"-0.002161987096863341, -0.0013772094582672548, -0.0005919999226346867, 0.00021646336250236847, 0.001005101039746211",6.364993172414124e-05
"0.0017721106155893507, 0.0025085270956351443, 0.003234602607107445, 0.0038783785004368153, 0.004478048691262136",7.803018564034314e-05
"0.005050307416774311, 0.00552972442153328, 0.0059360549623069594, 0.006343825249065148, 0.006638011772852524",0.00015432405924586945
"0.006874557325846804, 0.007061688115069326, 0.007194323127649614, 0.007290155146989026, 0.007343140560964888",0.0001181296023929912
"0.007343052090025573, 0.007327931315778524, 0.007296534687467347, 0.007249472235071965, 0.0071729742753056",5.9062284649802343e-05
"0.007120119702899205, 0.007072097198271142, 0.007032025681732782, 0.006992236678991581, 0.006988055177522698",5.9062284649802343e-05
"0.007004400565635619, 0.007053624394698178, 0.007130888111045189, 0.007215539570478421, 0.007326891748844985",5.948439055047938e-05
"0.007455074782200772, 0.007600993973850776, 0.0077496673703764535, 0.007901279749631014, 0.008056708101183776",0.00017720195412118667
"0.008183631809886007, 0.008303196056502437, 0.00839689182145165, 0.008435096767571315, 0.008448347560000985",5.9062284649802343e-05
"0.008389160237583952, 0.008268639991373188, 0.008058013538599619, 0.007808202304775802, 0.0074478841693176034",0.0003544492221403406
"0.0070116748741621965, 0.006495235529453178, 0.0058761484232335865, 0.005197827040314122, 0.004430459733990779",9.792765186156238e-05
"0.0035919555679061136, 0.0026858476358248527, 0.0017520843423656195, 0.0007450425371164759, -0.0003064634299929578",5.9062284649802343e-05
"-0.0013417785674939755, -0.0024049244988737506, -0.003460942284551783, -0.004481843919827318, -0.005457197472688323",5.9062284649802343e-05
"-0.006393434788051759, -0.007252743833681748, -0.008042370308716094, -0.00875265059115356, -0.00933250723674968",6.017133513203099e-05
"-0.009835755022587017, -0.01022062063693005, -0.010452452551640373, -0.010585245538104665, -0.010593491678255879",0.00023627934072689705
"-0.010488548764461397, -0.010245262223263323, -0.009911019375240249, -0.009471087585998773, -0.008926203458588189",8.213696328740472e-05
"-0.008290501885871809, -0.007595193847755564, -0.006832747482924232, -0.00600852687207655, -0.005167234753747543",5.9062284649802343e-05
"-0.004294818405142389, -0.003408019593945379, -0.0025457773386762398, -0.0016845862002756729, -0.0008585484661273821",0.00023627934072689705
"-7.490454097804772e-05, 0.0006625866674208371, 0.001339908708189871, 0.0019296520991129024, 0.002483042036679149",0.0001825892873413837
"0.0029429884336456737, 0.0033166005703653737, 0.0036154381090803753, 0.0038358605606905426, 0.0039737126083102745",0.00017720195412118667
"0.004045722618151254, 0.004026730084975557, 0.003942891775262511, 0.003784083752114434, 0.003551949869704918",6.386510155642622e-05
"0.0033020190195843305, 0.0029846248442219163, 0.002604752714722082, 0.002213349302423777, 0.0017860700579850827",0.0001181296023929912
"0.0013182575084164753, 0.0008444574740373706, 0.0003595391770530574, -0.00014232894659928393, -0.0006227630361949356",0.0002953617631020755
"-0.0011249549714377697, -0.0016077963455530184, -0.0020691374993437733, -0.002520141125454147, -0.0029448576401107304",0.0001181296023929912
"-0.0033522344976328606, -0.0037163232587852403, -0.004036124822760074, -0.004321363184704649, -0.004581841749337918",0.0003288199937773184
"-0.004775079941922979, -0.004919714861336612, -0.005025419383735047, -0.005080921433214147, -0.005068721774254284",0.00017720195412118667
"-0.004995266613638187, -0.004873206287915915, -0.0046799080884922135, -0.004421248932221553, -0.004121856761871656",0.00012698310261127776
"-0.003725058417478117, -0.0032773855822955996, -0.002816056290958883, -0.0022763968645444794, -0.0016799700745131231",0.0001240578403985948
"-0.0010498379409873675, -0.00036970958407497173, 0.0003372502387825535, 0.0010764876633205071, 0.0018370439998439219",6.958740331808322e-05
"0.002599700934468801, 0.0034168390075900133, 0.004197883389135881, 0.004964453830234361, 0.005741279149893336",0.0008864631507168319
"0.006513168885556472, 0.007231667574408726, 0.007930408672476484, 0.008586624863879953, 0.009223433987802284",0.00023627934072689705
"0.009811468852625013, 0.010363065910516122, 0.010854614782741051, 0.011297882452037984, 0.011707811195977268",0.0001181296023929912
"0.012055076135174194, 0.0123771978614041, 0.012640075494840516, 0.012866771092888574, 0.013072054684469718",0.00017720195412118667
"0.013236095158490502, 0.013374591840732248, 0.013485441860686918, 0.013594588892123116, 0.013681344582968671",0.0001181296023929912
"0.013755812358296468, 0.013831275830989545, 0.01389459461170528, 0.013950663879164271, 0.013996583245154712",5.9062284649802343e-05
"0.014039369085759382, 0.014074892899227961, 0.014089422577310905, 0.014078911461021389, 0.014051993318505103",5.9062284649802343e-05
"0.014001922525845204, 0.013907533157103196, 0.013753750302792245, 0.013569049960062779, 0.01330055709016183",5.9062284649802343e-05
"0.012956984869426182, 0.012546043382680457, 0.012033216930011751, 0.011440755176740688, 0.010776974805709544",0.0003137710986882425
"0.009985307118846227, 0.009110240910276797, 0.008133238572635822, 0.007050539027404845, 0.005885461474547965",5.9062284649802343e-05
"0.004656401574876977, 0.0033322983882627596, 0.0019402351281515157, 0.0005151896158330782, -0.0009530587234495916",0.00017720195412118667
"-0.002449068907708707, -0.00395934495195534, -0.005452244874171891, -0.006927076711939579, -0.008360183483045715",0.00011326760001750813
"-0.009751788374001966, -0.011061640811150242, -0.012314571210805966, -0.013472240153440552, -0.014535430096373031",0.00023627934072689705
"-0.015494605593089239, -0.016348381463545045, -0.017092377802734315, -0.01770669040694068, -0.01822184338099505",5.9062284649802343e-05
"-0.01862308258883045, -0.01890991398760257, -0.019101728050564707, -0.019185584232327323, -0.019189806979568444",5.9062284649802343e-05
"-0.019105049938416243, -0.018946249212376087, -0.01870540157752667, -0.01840115034229062, -0.018038506215050494",5.9062284649802343e-05
"-0.017617861213864612, -0.01717417816610683, -0.016683071802549073, -0.01613104628401466, -0.015575761792291512",0.00017720195412118667
